group,day,hour,minute,relativeTime,timestamp,cage,rack,position,event
B6_M,0,10,20,37249,2025-10-14T10:20:49.005-0400,20251014_23,24002703A,C5,INSERTED
B6_M,0,10,20,37249,2025-10-14T10:20:49.230-0400,20251014_23,"","",UPDATED
B6_M,0,10,20,37249,2025-10-14T10:20:49.234-0400,20251014_23,"","",CAGE_ONLINE
B6_M,0,10,21,37263,2025-10-14T10:21:03.416-0400,20251014_24,"","",REGISTERED
B6_M,0,10,21,37263,2025-10-14T10:21:03.420-0400,20251014_24,"","",ADDED
B6_M,0,10,21,37278,2025-10-14T10:21:18.770-0400,20251014_24,24002703A,D5,INSERTED
B6_M,0,10,21,37279,2025-10-14T10:21:19.029-0400,20251014_24,"","",CAGE_ONLINE
B6_M,0,10,21,37279,2025-10-14T10:21:19.026-0400,20251014_24,"","",UPDATED
B6_M,0,10,21,37290,2025-10-14T10:21:30.853-0400,20251014_13,"","",ADDED
B6_M,0,10,21,37290,2025-10-14T10:21:30.853-0400,20251014_13,"","",REGISTERED
B6_M,0,10,21,37302,2025-10-14T10:21:42.162-0400,20251014_13,24002703A,E5,INSERTED
B6_M,0,10,21,37302,2025-10-14T10:21:42.425-0400,20251014_13,"","",CAGE_ONLINE
B6_M,0,10,21,37302,2025-10-14T10:21:42.420-0400,20251014_13,"","",UPDATED
B6_M,0,10,21,37316,2025-10-14T10:21:56.315-0400,20251014_14,"","",ADDED
B6_M,0,10,21,37316,2025-10-14T10:21:56.312-0400,20251014_14,"","",REGISTERED
B6_M,0,10,22,37331,2025-10-14T10:22:11.625-0400,20251014_14,"","",CAGE_ONLINE
B6_M,0,10,22,37331,2025-10-14T10:22:11.342-0400,20251014_14,24002703A,F5,INSERTED
B6_M,0,10,22,37331,2025-10-14T10:22:11.620-0400,20251014_14,"","",UPDATED
B6_M,0,10,22,37341,2025-10-14T10:22:21.620-0400,20251014_15,"","",ADDED
B6_M,0,10,22,37341,2025-10-14T10:22:21.619-0400,20251014_15,"","",REGISTERED
B6_M,0,10,22,37353,2025-10-14T10:22:33.771-0400,20251014_15,24002703A,G5,INSERTED
B6_M,0,10,22,37354,2025-10-14T10:22:34.011-0400,20251014_15,"","",UPDATED
B6_M,0,10,22,37354,2025-10-14T10:22:34.015-0400,20251014_15,"","",CAGE_ONLINE
B6_M,0,10,22,37365,2025-10-14T10:22:45.286-0400,20251014_16,"","",REGISTERED
B6_M,0,10,22,37365,2025-10-14T10:22:45.295-0400,20251014_16,"","",ADDED
B6_M,0,10,22,37377,2025-10-14T10:22:57.706-0400,20251014_16,"","",CAGE_ONLINE
B6_M,0,10,22,37377,2025-10-14T10:22:57.464-0400,20251014_16,24002703A,H5,INSERTED
B6_M,0,10,22,37377,2025-10-14T10:22:57.702-0400,20251014_16,"","",UPDATED
B6_M,0,10,23,37387,2025-10-14T10:23:07.507-0400,20251014_17,"","",ADDED
B6_M,0,10,23,37387,2025-10-14T10:23:07.504-0400,20251014_17,"","",REGISTERED
B6_M,0,10,23,37402,2025-10-14T10:23:22.756-0400,20251014_17,"","",CAGE_ONLINE
B6_M,0,10,23,37402,2025-10-14T10:23:22.537-0400,20251014_17,24002703A,A4,INSERTED
B6_M,0,10,23,37402,2025-10-14T10:23:22.753-0400,20251014_17,"","",UPDATED
B6_M,0,10,23,37424,2025-10-14T10:23:44.991-0400,20251014_18,"","",ADDED
B6_M,0,10,23,37424,2025-10-14T10:23:44.989-0400,20251014_18,"","",REGISTERED
B6_M,0,10,23,37437,2025-10-14T10:23:57.403-0400,20251014_18,24002703A,B4,INSERTED
B6_M,0,10,23,37437,2025-10-14T10:23:57.618-0400,20251014_18,"","",UPDATED
B6_M,0,10,23,37437,2025-10-14T10:23:57.623-0400,20251014_18,"","",CAGE_ONLINE
B6_M,0,10,24,37463,2025-10-14T10:24:23.064-0400,20251014_19,"","",REGISTERED
B6_M,0,10,24,37463,2025-10-14T10:24:23.063-0400,20251014_19,"","",ADDED
B6_M,0,10,24,37474,2025-10-14T10:24:34.662-0400,20251014_19,24002703A,C4,INSERTED
B6_M,0,10,24,37474,2025-10-14T10:24:34.870-0400,20251014_19,"","",UPDATED
B6_M,0,10,24,37474,2025-10-14T10:24:34.873-0400,20251014_19,"","",CAGE_ONLINE
B6_M,0,10,24,37488,2025-10-14T10:24:48.692-0400,20251014_20,"","",ADDED
B6_M,0,10,24,37488,2025-10-14T10:24:48.696-0400,20251014_20,"","",REGISTERED
B6_M,0,10,25,37501,2025-10-14T10:25:01.309-0400,20251014_20,24002703A,D4,INSERTED
B6_M,0,10,25,37501,2025-10-14T10:25:01.572-0400,20251014_20,"","",CAGE_ONLINE
B6_M,0,10,25,37501,2025-10-14T10:25:01.570-0400,20251014_20,"","",UPDATED
B6_M,0,10,25,37509,2025-10-14T10:25:09.512-0400,20251014_21,"","",ADDED
B6_M,0,10,25,37509,2025-10-14T10:25:09.502-0400,20251014_21,"","",REGISTERED
B6_M,0,10,25,37525,2025-10-14T10:25:25.333-0400,20251014_21,"","",CAGE_ONLINE
B6_M,0,10,25,37525,2025-10-14T10:25:25.071-0400,20251014_21,24002703A,E4,INSERTED
B6_M,0,10,25,37525,2025-10-14T10:25:25.323-0400,20251014_21,"","",UPDATED
B6_M,0,10,25,37539,2025-10-14T10:25:39.044-0400,20251014_22,"","",ADDED
B6_M,0,10,25,37539,2025-10-14T10:25:39.042-0400,20251014_22,"","",REGISTERED
B6_M,0,10,25,37550,2025-10-14T10:25:50.868-0400,20251014_22,"","",CAGE_ONLINE
B6_M,0,10,25,37550,2025-10-14T10:25:50.664-0400,20251014_22,24002703A,F4,INSERTED
B6_M,0,10,25,37550,2025-10-14T10:25:50.867-0400,20251014_22,"","",UPDATED
B6_M,0,10,26,37614,2025-10-14T10:26:54.923-0400,20251014_11,"","",REGISTERED
B6_M,0,10,26,37614,2025-10-14T10:26:54.925-0400,20251014_11,"","",ADDED
B6_M,0,10,27,37634,2025-10-14T10:27:14.667-0400,20251014_23,24002703A,C5,REMOVED
B6_M,0,10,27,37634,2025-10-14T10:27:14.905-0400,20251014_23,"","",UPDATED
B6_M,0,10,27,37649,2025-10-14T10:27:29.293-0400,20251014_23,24002703A,G4,INSERTED
B6_M,0,10,27,37652,2025-10-14T10:27:32.976-0400,20251014_11,24002703A,C5,INSERTED
B6_M,0,10,27,37653,2025-10-14T10:27:33.192-0400,20251014_11,"","",UPDATED
B6_M,0,10,27,37653,2025-10-14T10:27:33.198-0400,20251014_11,"","",CAGE_ONLINE
B6_M,0,10,27,37659,2025-10-14T10:27:39.894-0400,20251014_24,"","",UPDATED
B6_M,0,10,27,37659,2025-10-14T10:27:39.631-0400,20251014_24,24002703A,D5,REMOVED
B6_M,0,10,27,37660,2025-10-14T10:27:40.382-0400,20251014_11,"","",UPDATED
B6_M,0,10,27,37666,2025-10-14T10:27:46.337-0400,20251014_24,24002703A,H4,INSERTED
B6_M,0,10,27,37678,2025-10-14T10:27:58.139-0400,20251014_12,"","",ADDED
B6_M,0,10,27,37678,2025-10-14T10:27:58.120-0400,20251014_12,"","",REGISTERED
B6_M,0,10,28,37691,2025-10-14T10:28:11.781-0400,20251014_12,"","",UPDATED
B6_M,0,10,28,37691,2025-10-14T10:28:11.553-0400,20251014_12,24002703A,D5,INSERTED
B6_M,0,10,28,37691,2025-10-14T10:28:11.788-0400,20251014_12,"","",CAGE_ONLINE
B6_M,0,10,41,38464,2025-10-14T10:41:04.807-0400,20251014_01,"","",UPDATED
B6_M,0,10,41,38502,2025-10-14T10:41:42.060-0400,20251014_02,"","",UPDATED
B6_M,0,10,41,38502,2025-10-14T10:41:42.059-0400,20251014_02,"","",UPDATED
B6_M,0,10,42,38521,2025-10-14T10:42:01.759-0400,20251014_03,"","",UPDATED
B6_M,0,10,42,38521,2025-10-14T10:42:01.755-0400,20251014_03,"","",UPDATED
B6_M,0,10,42,38538,2025-10-14T10:42:18.850-0400,20251014_02,"","",UPDATED
B6_M,0,10,42,38552,2025-10-14T10:42:32.475-0400,20251014_03,"","",UPDATED
B6_M,0,10,43,38581,2025-10-14T10:43:01.352-0400,20251014_04,"","",UPDATED
B6_M,0,10,43,38581,2025-10-14T10:43:01.351-0400,20251014_04,"","",UPDATED
B6_M,0,10,43,38604,2025-10-14T10:43:24.642-0400,20251014_05,"","",UPDATED
B6_M,0,10,44,38660,2025-10-14T10:44:20.417-0400,20251014_06,"","",UPDATED
B6_M,0,10,44,38691,2025-10-14T10:44:51.036-0400,20251014_07,"","",UPDATED
B6_M,0,10,44,38691,2025-10-14T10:44:51.046-0400,20251014_07,"","",UPDATED
B6_M,0,10,45,38716,2025-10-14T10:45:16.522-0400,20251014_08,"","",UPDATED
B6_M,0,10,45,38716,2025-10-14T10:45:16.521-0400,20251014_08,"","",UPDATED
B6_M,0,10,45,38744,2025-10-14T10:45:44.269-0400,20251014_09,"","",UPDATED
B6_M,0,10,45,38744,2025-10-14T10:45:44.273-0400,20251014_09,"","",UPDATED
B6_M,0,10,46,38770,2025-10-14T10:46:10.883-0400,20251014_10,"","",UPDATED
B6_M,0,10,46,38770,2025-10-14T10:46:10.881-0400,20251014_10,"","",UPDATED
B6_M,0,10,46,38796,2025-10-14T10:46:36.636-0400,20251014_11,"","",UPDATED
B6_M,0,10,46,38796,2025-10-14T10:46:36.640-0400,20251014_11,"","",UPDATED
B6_M,0,10,47,38820,2025-10-14T10:47:00.493-0400,20251014_12,"","",UPDATED
B6_M,0,10,47,38820,2025-10-14T10:47:00.487-0400,20251014_12,"","",UPDATED
B6_M,0,10,47,38858,2025-10-14T10:47:38.425-0400,20251014_13,"","",UPDATED
B6_M,0,10,48,38886,2025-10-14T10:48:06.209-0400,20251014_14,"","",UPDATED
B6_M,0,10,48,38915,2025-10-14T10:48:35.019-0400,20251014_15,"","",UPDATED
B6_M,0,10,48,38915,2025-10-14T10:48:35.018-0400,20251014_15,"","",UPDATED
B6_M,0,10,48,38924,2025-10-14T10:48:44.986-0400,20251014_15,"","",UPDATED
B6_M,0,10,49,38946,2025-10-14T10:49:06.718-0400,20251014_16,"","",UPDATED
B6_M,0,10,49,38946,2025-10-14T10:49:06.715-0400,20251014_16,"","",UPDATED
B6_M,0,10,49,38974,2025-10-14T10:49:34.717-0400,20251014_17,"","",UPDATED
B6_M,0,10,49,38974,2025-10-14T10:49:34.716-0400,20251014_17,"","",UPDATED
B6_M,0,10,50,39002,2025-10-14T10:50:02.541-0400,20251014_18,"","",UPDATED
B6_M,0,10,50,39031,2025-10-14T10:50:31.392-0400,20251014_19,"","",UPDATED
B6_M,0,10,50,39031,2025-10-14T10:50:31.397-0400,20251014_19,"","",UPDATED
B6_M,0,10,50,39057,2025-10-14T10:50:57.193-0400,20251014_20,"","",UPDATED
B6_M,0,10,50,39057,2025-10-14T10:50:57.190-0400,20251014_20,"","",UPDATED
B6_M,0,10,51,39087,2025-10-14T10:51:27.946-0400,20251014_21,"","",UPDATED
B6_M,0,10,52,39122,2025-10-14T10:52:02.887-0400,20251014_22,"","",UPDATED
B6_M,0,10,52,39122,2025-10-14T10:52:02.882-0400,20251014_22,"","",UPDATED
B6_M,0,10,52,39167,2025-10-14T10:52:47.831-0400,20251014_23,"","",UPDATED
B6_M,0,10,53,39220,2025-10-14T10:53:40.630-0400,20251014_24,"","",UPDATED
B6_M,0,10,53,39220,2025-10-14T10:53:40.628-0400,20251014_24,"","",UPDATED
B6_M,0,13,18,47892,2025-10-14T13:18:12.448-0400,20251014_01,"","",UPDATED
B6_M,0,13,18,47916,2025-10-14T13:18:36.866-0400,20251014_02,"","",UPDATED
B6_M,0,13,18,47924,2025-10-14T13:18:44.193-0400,20251014_03,"","",UPDATED
B6_M,0,13,18,47935,2025-10-14T13:18:55.782-0400,20251014_04,"","",UPDATED
B6_M,0,13,19,47952,2025-10-14T13:19:12.169-0400,20251014_05,"","",UPDATED
B6_M,0,13,20,48047,2025-10-14T13:20:47.427-0400,20251014_06,"","",UPDATED
B6_M,0,13,20,48055,2025-10-14T13:20:55.839-0400,20251014_07,"","",UPDATED
B6_M,0,13,21,48063,2025-10-14T13:21:03.358-0400,20251014_08,"","",UPDATED
B6_M,0,13,21,48072,2025-10-14T13:21:12.941-0400,20251014_09,"","",UPDATED
B6_M,0,13,21,48081,2025-10-14T13:21:21.020-0400,20251014_10,"","",UPDATED
B6_M,0,13,21,48089,2025-10-14T13:21:29.358-0400,20251014_11,"","",UPDATED
B6_M,0,13,21,48097,2025-10-14T13:21:37.956-0400,20251014_12,"","",UPDATED
B6_M,0,13,21,48105,2025-10-14T13:21:45.601-0400,20251014_13,"","",UPDATED
B6_M,0,13,21,48113,2025-10-14T13:21:53.894-0400,20251014_14,"","",UPDATED
B6_M,0,13,22,48121,2025-10-14T13:22:01.976-0400,20251014_15,"","",UPDATED
B6_M,0,13,22,48129,2025-10-14T13:22:09.338-0400,20251014_16,"","",UPDATED
B6_M,0,13,22,48137,2025-10-14T13:22:17.750-0400,20251014_17,"","",UPDATED
B6_M,0,13,22,48146,2025-10-14T13:22:26.464-0400,20251014_18,"","",UPDATED
B6_M,0,13,22,48153,2025-10-14T13:22:33.390-0400,20251014_19,"","",UPDATED
B6_M,0,13,22,48160,2025-10-14T13:22:40.617-0400,20251014_20,"","",UPDATED
B6_M,0,13,22,48167,2025-10-14T13:22:47.114-0400,20251014_21,"","",UPDATED
B6_M,0,13,22,48174,2025-10-14T13:22:54.697-0400,20251014_22,"","",UPDATED
B6_M,0,13,23,48184,2025-10-14T13:23:04.004-0400,20251014_23,"","",UPDATED
B6_M,0,13,23,48192,2025-10-14T13:23:12.782-0400,20251014_24,"","",UPDATED
B6_M,2,0,12,173573,2025-10-16T00:12:53.829-0400,20251014_08,24002703A,H6,REMOVED
B6_M,2,0,12,173574,2025-10-16T00:12:54.156-0400,20251014_08,"","",UPDATED
B6_M,2,0,12,173575,2025-10-16T00:12:55.362-0400,20251014_08,24002703A,H6,INSERTED
B6_M,2,11,19,213559,2025-10-16T11:19:19.729-0400,20251014_09,24002703A,A5,REMOVED
B6_M,2,11,19,213560,2025-10-16T11:19:20.040-0400,20251014_09,"","",UPDATED
B6_M,2,11,20,213610,2025-10-16T11:20:10.109-0400,20251014_09,24002703A,A5,INSERTED
B6_M,4,10,17,382634,2025-10-18T10:17:14.606-0400,20251014_08,"","",UPDATED
B6_M,4,10,18,382690,2025-10-18T10:18:10.973-0400,20251014_09,"","",UPDATED
B6_M,7,9,4,637463,2025-10-21T09:04:23.438-0400,20251014_08,"","",UPDATED
B6_M,7,9,4,637463,2025-10-21T09:04:23.186-0400,20251014_08,24002703A,H6,REMOVED
B6_M,7,9,4,637464,2025-10-21T09:04:24.709-0400,20251014_08,24002703A,H6,INSERTED
B6_M,7,9,4,637469,2025-10-21T09:04:29.465-0400,20251014_08,"","",UPDATED
B6_M,9,10,36,815788,2025-10-23T10:36:28.937-0400,20251014_16,24002703A,H5,REMOVED
B6_M,9,10,36,815789,2025-10-23T10:36:29.269-0400,20251014_16,"","",UPDATED
B6_M,9,10,36,815806,2025-10-23T10:36:46.456-0400,20251014_16,24002703A,H5,INSERTED
B6_M,9,10,36,815818,2025-10-23T10:36:58.993-0400,20251014_01,24002703A,A6,REMOVED
B6_M,9,10,36,815819,2025-10-23T10:36:59.448-0400,20251014_01,"","",UPDATED
B6_M,9,10,37,815820,2025-10-23T10:37:00.159-0400,20251014_16,"","",UPDATED
B6_M,9,10,37,815832,2025-10-23T10:37:12.521-0400,20251014_01,24002703A,A6,INSERTED
B6_M,11,11,48,992905,2025-10-25T11:48:25.430-0400,20251014_02,"","",UPDATED
B6_M,11,11,48,992905,2025-10-25T11:48:25.151-0400,20251014_02,24002703A,B6,REMOVED
B6_M,11,11,48,992918,2025-10-25T11:48:38.734-0400,20251014_02,24002703A,B6,INSERTED
B6_M,11,11,48,992924,2025-10-25T11:48:44.033-0400,20251014_01,"","",UPDATED
B6_M,11,11,48,992927,2025-10-25T11:48:47.545-0400,20251014_02,"","",UPDATED
B6_M,12,10,37,1075049,2025-10-26T10:37:29.849-0400,20251014_17,24002703A,A4,REMOVED
B6_M,12,10,37,1075050,2025-10-26T10:37:30.090-0400,20251014_17,"","",UPDATED
B6_M,12,10,37,1075056,2025-10-26T10:37:36.987-0400,20251014_17,24002703A,A4,INSERTED
