day,hour,minute,relativeTime,3_S_C_TIMESTAMP,3_S_C_AVG,3_S_C_SEM,3_S_C_QRT,3_S_C_SAMPLES,3_S_C_3_S_C_9,3_S_C_3_S_C_8,3_S_C_3_S_C_7,3_S_C_3_S_C_6,3_S_C_3_S_C_4,3_S_C_3_S_C_3,3_S_C_3_S_C_2,3_S_C_3_S_C_1,5_S_C_TIMESTAMP,5_S_C_AVG,5_S_C_SEM,5_S_C_QRT,5_S_C_SAMPLES,5_S_C_5_S_C_9,5_S_C_5_S_C_8,5_S_C_5_S_C_7,5_S_C_5_S_C_6,5_S_C_5_S_C_5,5_S_C_5_S_C_4,5_S_C_5_S_C_3,5_S_C_5_S_C_2,5_S_C_5_S_C_1
0,0,10,600,2023-11-30T06:10:00.000+0100,4.2957161767660645,4.037779135018333,"[0.0,1.2079831932773109,3.6744022503516174,6.09077491756196,10.959383753501399,0.0,10.959383753501399]",1900,4.324894514767933,3.0239099859353025,5.028129395218002,9.278711484593837,0.21008403361344538,1.5406162464985993,10.959383753501399,0.0,2023-11-30T06:10:00.000+0100,11.974483307666441,6.451340662683799,"[1.750700280112045,8.227848101265824,10.550786838340485,15.931372549019608,21.69479606188467,1.750700280112045,21.69479606188467]",2135,8.227848101265824,18.73249299719888,21.69479606188467,6.617647058823529,10.550786838340485,8.403361344537814,1.750700280112045,15.931372549019608,15.861344537815123
0,0,11,660,2023-11-30T06:11:00.000+0100,4.956531663298231,4.13111340647777,"[0.0,2.8799019607843137,3.9565826330532214,5.8998599439775905,12.236286919831223,0.0,10.049019607843137]",1903,3.2913165266106446,1.6456582633053223,4.096638655462185,10.049019607843137,3.816526610644257,4.516806722689076,12.236286919831223,0.0,2023-11-30T06:11:00.000+0100,8.198709392668531,3.2809480827258897,"[2.074542897327708,6.469760900140646,8.297567954220314,10.329131652661063,13.150492264416314,2.074542897327708,13.150492264416314]",2132,7.282913165266106,10.329131652661063,11.064425770308125,6.469760900140646,8.297567954220314,9.388185654008439,2.074542897327708,13.150492264416314,5.731364275668074
0,0,12,720,2023-11-30T06:12:00.000+0100,3.7815495396470826,2.2709901909504038,"[0.0,2.8906499308584195,3.816526610644257,5.329109491898025,6.547619047619048,0.0,6.547619047619048]",1902,3.851540616246498,1.330532212885154,3.7815126050420163,6.337535014005603,4.9929676511954995,3.4106891701828412,6.547619047619048,0.0,2023-11-30T06:12:00.000+0100,8.958238951943391,6.831850035504273,"[0.665266106442577,3.7464985994397764,8.755274261603377,13.515406162464986,21.043417366946777,0.665266106442577,21.043417366946777]",2136,13.515406162464986,8.755274261603377,3.7464985994397764,4.516806722689076,12.625178826895564,21.043417366946777,0.665266106442577,14.005602240896359,1.7507002801120448
0,0,13,780,2023-11-30T06:13:00.000+0100,3.958521699819168,2.826131442566844,"[0.0,2.60196905766526,3.781512605042017,5.540966386554621,8.157524613220817,0.0,8.157524613220817]",1900,4.026610644257704,0.5977496483825598,3.270042194092827,8.157524613220817,5.042016806722689,3.5364145658263304,7.037815126050419,0.0,2023-11-30T06:13:00.000+0100,8.221465051497425,6.372969275649226,"[0.0,3.8541666666666665,7.454289732770744,11.494252873563218,19.88795518207283,0.0,19.88795518207283]",2057,7.454289732770744,10.504201680672269,3.8541666666666665,5.427170868347339,11.494252873563218,19.88795518207283,0.0,13.900560224089636,1.4705882352941178
0,0,14,840,2023-11-30T06:14:00.000+0100,4.945746758619061,4.000935647294716,"[0.0,2.240896358543418,4.184247538677918,7.939425770308124,11.414565826330533,0.0,11.414565826330533]",1902,3.867791842475387,0.665266106442577,2.766106442577031,8.648459383753503,7.703081232492997,11.414565826330533,4.50070323488045,0.0,2023-11-30T06:14:00.000+0100,7.004795164586034,4.865329370175689,"[1.0548523206751055,3.0239099859353025,5.977496483825598,10.161744022503518,15.409482758620689,1.0548523206751055,15.409482758620689]",2131,1.4705882352941178,11.799719887955185,5.88235294117647,5.977496483825598,15.409482758620689,10.161744022503518,3.0239099859353025,8.263009845288325,1.0548523206751055
0,0,15,900,2023-11-30T06:15:00.000+0100,3.2385923778794217,2.831275209514759,"[0.0,1.5718629223841436,2.3984593837535013,3.9282537909678648,8.508403361344538,0.0,6.3642756680731365]",1902,1.5406162464985993,1.6806722689075633,3.1162464985994394,8.508403361344538,1.5822784810126584,6.3642756680731365,3.1162464985994407,0.0,2023-11-30T06:15:00.000+0100,7.216411205994272,4.09451108116946,"[1.1554621848739497,3.0112044817927166,8.823529411764707,10.57422969187675,11.889367816091953,1.1554621848739497,11.889367816091953]",2135,3.0112044817927166,11.21659634317862,6.442577030812324,10.57422969187675,11.889367816091953,9.38375350140056,2.450980392156863,8.823529411764707,1.1554621848739497
0,0,16,960,2023-11-30T06:16:00.000+0100,5.129274811190299,5.462276800638559,"[0.0,1.2482419127988749,2.8886554621848735,8.543417366946779,14.451476793248945,0.0,14.451476793248945]",1900,3.0812324929971986,0.035161744022503515,1.6526019690576652,14.451476793248945,2.6960784313725488,11.589635854341736,7.528011204481793,0.0,2023-11-30T06:16:00.000+0100,8.038375815739926,3.3861839765922515,"[3.1862745098039214,5.485232067510548,7.665260196905766,10.245310245310245,13.305322128851538,3.1862745098039214,13.305322128851538]",2133,5.485232067510548,12.14985994397759,7.665260196905766,3.1862745098039214,10.245310245310245,13.305322128851538,4.69187675070028,8.403361344537814,7.212885154061624
0,0,17,1020,2023-11-30T06:17:00.000+0100,3.989989983335106,3.615328731926337,"[0.0,1.2867647058823528,3.265314564644423,6.109943977591036,9.317862165963431,0.0,9.317862165963431]",1902,4.289732770745428,0.42016806722689076,1.57563025210084,8.893557422969186,2.2408963585434174,5.182072829131653,9.317862165963431,0.0,2023-11-30T06:17:00.000+0100,7.666901734908685,5.726250583801481,"[2.2408963585434174,3.516174402250352,5.5555555555555545,11.27450980392157,17.857142857142858,2.2408963585434174,17.857142857142858]",2130,2.2408963585434174,15.126050420168069,11.27450980392157,2.707454289732771,17.857142857142858,4.043600562587904,3.516174402250352,6.680731364275668,5.5555555555555545
0,0,18,1080,2023-11-30T06:18:00.000+0100,4.16838412580222,3.920529771220053,"[0.0,1.6787886040492148,2.3634453781512605,8.377100840336135,9.423347398030943,0.0,9.423347398030943]",1902,2.3109243697478994,0.1750700280112045,2.4159663865546217,8.333333333333334,2.180028129395218,9.423347398030943,8.508403361344538,0.0,2023-11-30T06:18:00.000+0100,10.184122662405114,4.788772377156141,"[4.971988795518207,6.477591036414566,9.76890756302521,12.95093795093795,19.117647058823525,4.971988795518207,19.117647058823525]",2134,6.792717086834734,15.400843881856538,19.117647058823525,6.162464985994397,12.95093795093795,10.014005602240895,4.971988795518207,9.76890756302521,6.477591036414566
0,0,19,1140,2023-11-30T06:19:00.000+0100,5.1261723043647835,6.352218149660449,"[0.0,0.40280880284603293,3.51890756302521,6.14680471344656,18.41736694677871,0.0,10.091420534458509]",1901,0.49019607843137253,0.14064697609001406,2.2408963585434174,10.091420534458509,4.831932773109243,4.796918767507003,18.41736694677871,0.0,2023-11-30T06:19:00.000+0100,10.506213064324365,4.93599149474675,"[4.481792717086834,7.067510548523207,9.704641350210968,14.285714285714285,19.275362318840582,4.481792717086834,19.275362318840582]",2132,7.067510548523207,15.266106442577032,9.704641350210968,4.481792717086834,19.275362318840582,11.239495798319327,5.742296918767507,14.285714285714285,7.492997198879553
0,0,20,1200,2023-11-30T06:20:00.000+0100,2.352309594723965,2.6211021092758418,"[0.0,0.4467609828741623,1.740506329113924,2.9411764705882355,7.948179271708683,0.0,3.991596638655462]",1901,2.0042194092827,0.4901960784313726,1.4767932489451476,7.948179271708683,2.5910364145658265,3.991596638655462,0.3164556962025316,0.0,2023-11-30T06:20:00.000+0100,10.185464246645681,4.7442233857759195,"[1.9957983193277313,7.419127988748241,11.029411764705884,11.519607843137257,18.487394957983195,1.9957983193277313,14.705882352941176]",2138,18.487394957983195,11.029411764705884,14.705882352941176,7.20815752461322,11.519607843137257,7.419127988748241,1.9957983193277313,11.075949367088606,8.227848101265822
0,0,21,1260,2023-11-30T06:21:00.000+0100,2.376575630252101,2.173129751310651,"[0.0,0.22759103641456582,2.546788757697172,4.1187624838965124,5.077030812324931,0.0,5.077030812324931]",1902,4.026610644257703,0.1750700280112045,1.1554621848739497,5.077030812324931,4.395218002812939,3.9381153305203944,0.24509803921568626,0.0,2023-11-30T06:21:00.000+0100,8.95335865241549,5.010374547893046,"[3.781512605042017,4.3767507002801125,7.492997198879551,13.970588235294118,15.857946554149086,3.781512605042017,15.857946554149086]",2140,4.3767507002801125,15.857946554149086,9.908963585434174,5.847338935574229,15.441176470588234,7.492997198879551,3.90295358649789,13.970588235294118,3.781512605042017
0,0,22,1320,2023-11-30T06:22:00.000+0100,3.2981678958503235,1.8452201391238798,"[0.0,2.7413233225779763,3.4383162547719515,4.464285714285714,5.532212885154061,1.4064697609001406,5.532212885154061]",1901,3.5714285714285725,1.4064697609001406,3.1862745098039214,3.3052039381153304,4.2366946778711485,5.147058823529412,5.532212885154061,0.0,2023-11-30T06:22:00.000+0100,10.46754613706711,3.771085081730103,"[3.606442577030812,8.263305322128852,11.37955182072829,12.728551336146273,16.001400560224088,3.606442577030812,16.001400560224088]",2139,12.869198312236286,16.001400560224088,12.552742616033754,6.582633053221289,12.728551336146273,10.224089635854341,3.606442577030812,8.263305322128852,11.37955182072829
0,0,23,1380,2023-11-30T06:23:00.000+0100,3.234086356061412,2.7819578197042376,"[0.0,1.3796183030174094,2.9634849720478904,4.230932879480906,8.333333333333334,0.0,8.333333333333334]",1901,1.6877637130801686,0.45518207282913165,3.727144866385372,5.742296918767508,8.333333333333334,3.6414565826330527,2.2855133614627285,0.0,2023-11-30T06:23:00.000+0100,8.958053451103837,5.98568965826597,"[2.7310924369747895,3.5513361462728548,8.263009845288325,13.607594936708864,19.292717086834738,2.7310924369747895,19.292717086834738]",2138,2.9761904761904763,19.292717086834738,11.904761904761905,4.39521800281294,13.900560224089636,13.607594936708864,2.7310924369747895,8.263009845288325,3.5513361462728548
0,0,24,1440,2023-11-30T06:24:00.000+0100,3.5835061872850402,3.5534374995001015,"[0.0,0.9978991596638656,2.135854341736695,6.786401269368506,8.57843137254902,0.0,8.57843137254902]",1903,1.330532212885154,0.0,2.030812324929972,8.158263305322128,8.57843137254902,6.329113924050632,2.240896358543418,0.0,2023-11-30T06:24:00.000+0100,7.89878539320088,5.635894082232135,"[0.5602240896358543,4.166666666666667,7.317927170868348,11.484593837535014,17.791842475386776,0.5602240896358543,17.791842475386776]",2140,7.037815126050421,17.791842475386776,13.585434173669467,7.317927170868348,0.5602240896358543,11.484593837535014,1.4064697609001406,7.738095238095238,4.166666666666667
0,0,25,1500,2023-11-30T06:25:00.000+0100,4.5411466274273415,4.461978185779737,"[0.0,1.2343545012941888,3.3263305322128853,7.213254500112281,12.552742616033756,0.0,12.552742616033756]",1900,2.4859943977591037,0.10548523206751055,1.6106442577030815,8.684950773558368,12.552742616033756,6.722689075630252,4.166666666666667,0.0,2023-11-30T06:25:00.000+0100,6.685623147524365,4.679027644310166,"[1.1204481792717087,3.3613445378151248,5.252100840336134,9.698879551820728,15.546218487394958,1.1204481792717087,15.546218487394958]",2140,9.880450070323487,15.546218487394958,9.698879551820728,3.7464985994397764,2.3909985935302394,3.3613445378151248,1.1204481792717087,9.173669467787116,5.252100840336134
0,0,26,1560,2023-11-30T06:26:00.000+0100,3.89458789845052,3.2306125089100717,"[0.0,2.0220588235294117,3.701142904419152,5.168776371308017,9.173669467787116,0.0,9.173669467787116]",1901,3.4106891701828412,0.0,4.39521800281294,2.6960784313725488,9.173669467787116,3.991596638655462,7.489451476793248,0.0,2023-11-30T06:26:00.000+0100,8.040302384432442,5.903971160395798,"[0.0350140056022409,4.9929676511954995,6.680731364275669,10.900140646976089,17.121848739495796,0.0350140056022409,17.121848739495796]",2137,6.477591036414567,17.121848739495796,10.900140646976089,8.579465541490856,0.0350140056022409,4.9929676511954995,1.400560224089636,16.174402250351616,6.680731364275669
0,0,27,1620,2023-11-30T06:27:00.000+0100,3.734690264514512,2.7663563695149147,"[0.0,2.4159663865546213,3.4919143869001337,5.329515772553747,7.668067226890757,0.0,7.668067226890757]",1892,3.377386196769456,0.31512605042016806,4.761904761904762,3.606442577030812,3.1162464985994394,7.032348804500703,7.668067226890757,0.0,2023-11-30T06:27:00.000+0100,6.743044146866435,3.9598907297196084,"[0.5602240896358545,4.9369747899159675,7.703081232492996,10.189075630252102,10.9593837535014,0.5602240896358545,10.9593837535014]",2141,6.967787114845939,10.267229254571026,10.189075630252102,7.703081232492996,0.5602240896358545,8.508403361344536,0.5952380952380952,10.9593837535014,4.9369747899159675
0,0,28,1680,2023-11-30T06:28:00.000+0100,3.877911924263376,3.330613044059963,"[0.0,0.6763464879622735,3.9029535864978904,6.188725490196078,8.788515406162466,0.0,8.788515406162466]",1900,3.19971870604782,0.49019607843137253,7.422969187675069,4.606188466947961,0.7383966244725738,5.777310924369748,8.788515406162466,0.0,2023-11-30T06:28:00.000+0100,8.587328508524834,3.376462217475219,"[3.8677918424753863,6.434599156118142,8.755274261603374,12.044817927170866,12.499999999999998,3.8677918424753863,12.499999999999998]",2139,8.755274261603374,12.044817927170866,12.429971988795517,6.757703081232492,6.434599156118142,12.499999999999998,3.8677918424753863,10.014005602240895,4.481792717086835
0,0,29,1740,2023-11-30T06:29:00.000+0100,2.946605857532887,3.377366565496513,"[0.0,0.5252100840336135,1.7529902256261154,4.262955182072829,9.247538677918426,0.0,9.247538677918426]",1901,2.4159663865546217,0.0,1.090014064697609,6.652661064425771,0.700280112044818,3.4663865546218484,9.247538677918426,0.0,2023-11-30T06:29:00.000+0100,6.706290110981101,3.762967940747377,"[2.4159663865546217,3.0812324929971986,6.512605042016806,10.40787623066104,12.0253164556962,2.4159663865546217,12.0253164556962]",2137,6.512605042016806,3.0812324929971986,12.0253164556962,4.360056258790436,8.473389355742297,10.47819971870605,2.4159663865546217,10.40787623066104,2.60196905766526
0,0,30,1800,2023-11-30T06:30:00.000+0100,3.772759103641456,4.079512688573622,"[0.0,1.2605042016806722,1.8557422969187676,6.232492997198879,11.274509803921568,0.0,11.274509803921568]",1904,1.8557422969187674,0.0,1.680672268907563,7.80812324929972,1.8557422969187678,5.707282913165265,11.274509803921568,0.0,2023-11-30T06:30:00.000+0100,7.087635804438981,3.839551744691948,"[1.8557422969187678,5.2521008403361344,6.715893108298172,8.753501400560223,13.095238095238093,1.8557422969187678,13.095238095238093]",2141,8.753501400560223,6.715893108298172,13.095238095238093,7.177871148459384,5.2521008403361344,5.322128851540616,1.8557422969187678,12.5,3.11624649859944
0,0,31,1860,2023-11-30T06:31:00.000+0100,4.578801457291778,5.552237396820035,"[0.0,0.052521008403361345,2.966070394402487,7.023558368495078,16.106442577030815,0.0,16.106442577030815]",1900,2.4159663865546217,0.0,0.0700280112044818,6.78621659634318,3.5161744022503516,7.735583684950774,16.106442577030815,0.0,2023-11-30T06:31:00.000+0100,7.992894766908169,4.079194632495445,"[2.2408963585434174,4.796918767507003,8.333333333333332,11.414565826330533,13.970588235294116,2.2408963585434174,13.970588235294116]",2139,9.493670886075948,11.694677871148459,11.414565826330533,7.037815126050421,8.333333333333332,2.2408963585434174,2.9535864978902953,13.970588235294116,4.796918767507003
0,0,32,1920,2023-11-30T06:32:00.000+0100,3.877450241700056,4.310108597828291,"[0.0,0.21097046413502107,3.4205876443404364,4.875700280112045,12.517580872011253,0.0,7.317927170868347]",1900,3.19971870604782,0.2812939521800281,0.0,7.317927170868347,3.641456582633053,4.061624649859944,12.517580872011253,0.0,2023-11-30T06:32:00.000+0100,7.085485389655158,4.103436005099053,"[0.5252100840336135,3.3613445378151265,6.786216596343178,11.111111111111109,11.392405063291138,0.5252100840336135,11.392405063291138]",2138,3.11624649859944,10.049019607843137,11.392405063291138,6.786216596343178,11.274509803921568,6.153305203938117,0.5252100840336135,11.111111111111109,3.3613445378151265
0,0,33,1980,2023-11-30T06:33:00.000+0100,2.621673669467787,2.9664611290764613,"[0.0,0.13130252100840337,1.4530812324929974,4.989495798319327,7.738095238095237,0.0,7.738095238095237]",1904,2.100840336134454,0.1750700280112045,0.0,4.901960784313725,7.738095238095237,5.2521008403361344,0.8053221288515405,0.0,2023-11-30T06:33:00.000+0100,7.4414606048369665,4.385505276624507,"[1.8207282913165266,4.971988795518207,8.19268635724332,9.908963585434174,15.117994100294984,1.8207282913165266,15.117994100294984]",2129,1.9607843137254901,15.117994100294984,8.473389355742297,5.2521008403361344,11.27450980392157,4.971988795518207,1.8207282913165266,9.908963585434174,8.19268635724332
0,0,34,2040,2023-11-30T06:34:00.000+0100,3.718705309127871,3.6932470643380864,"[0.0,0.26260504201680673,3.4752508598376064,5.602573307804135,9.212376933895921,0.0,9.212376933895921]",1900,2.7310924369747904,0.350140056022409,0.0,4.219409282700422,9.212376933895921,8.649789029535865,4.586834733893558,0.0,2023-11-30T06:34:00.000+0100,6.630385393726172,4.290678012232752,"[0.6680731364275667,2.240896358543418,8.298171589310828,10.119047619047619,11.519607843137257,0.6680731364275667,11.519607843137257]",2139,0.6680731364275667,10.119047619047619,10.819327731092436,9.488795518207285,8.298171589310828,2.240896358543418,1.6526019690576652,11.519607843137257,4.866946778711484
0,0,35,2100,2023-11-30T06:35:00.000+0100,4.149473608008604,4.000429514619452,"[0.10548523206751055,1.7580872011251758,2.4859943977591037,6.769005070382583,11.30952380952381,0.10548523206751055,11.30952380952381]",1900,2.2855133614627285,0.10548523206751055,0.17580872011251758,2.521008403361345,7.983193277310924,11.30952380952381,6.3642756680731365,2.450980392156863,2023-11-30T06:35:00.000+0100,7.105052522649941,4.899183000000022,"[1.758087201125176,2.2759103641456577,7.528011204481793,11.70886075949367,13.888888888888888,1.758087201125176,13.888888888888888]",2136,1.7857142857142854,12.763713080168776,11.70886075949367,3.832630098452883,7.528011204481793,1.758087201125176,2.2759103641456577,13.888888888888888,8.40365682137834
0,0,36,2160,2023-11-30T06:36:00.000+0100,3.466386554621849,3.7412357900423916,"[0.1400560224089636,0.9016106442577032,2.1533613445378155,4.481792717086835,10.08403361344538,0.1400560224089636,8.473389355742297]",1904,3.1512605042016806,0.1400560224089636,2.3109243697478994,1.995798319327731,1.0154061624649862,8.473389355742297,10.08403361344538,0.5602240896358543,2023-11-30T06:36:00.000+0100,8.617335823218177,3.9603163871543465,"[3.1862745098039214,6.267507002801121,8.788515406162466,10.924369747899158,14.600840336134453,3.1862745098039214,14.600840336134453]",2142,3.1862745098039214,10.924369747899158,13.165266106442578,8.788515406162466,9.523809523809524,6.267507002801121,3.431372549019608,14.600840336134453,7.668067226890757
0,0,37,2220,2023-11-30T06:37:00.000+0100,3.47887045113404,3.541810134775297,"[0.0,0.901610644257703,2.1057157040031202,6.039029535864978,9.278711484593838,0.0,9.278711484593838]",1900,1.1904761904761905,0.0350140056022409,1.8907563025210081,2.320675105485232,5.520393811533052,7.594936708860758,9.278711484593838,0.0,2023-11-30T06:37:00.000+0100,9.100079319116299,4.841617921891479,"[3.7114845938375347,4.922644163150493,9.243697478991594,11.427566807313644,16.84173669467787,3.7114845938375347,16.84173669467787]",2139,11.427566807313644,9.243697478991594,16.84173669467787,3.7114845938375347,9.353023909985934,7.072829131652661,4.922644163150493,15.616246498599438,3.7114845938375347
0,0,38,2280,2023-11-30T06:38:00.000+0100,3.6679756290701935,3.312595855464607,"[0.0,1.0418513396919948,3.5627858738432083,4.994703577633585,9.593837535014005,0.0,9.593837535014005]",1901,4.219409282700422,0.17580872011251758,4.430379746835443,1.330532212885154,6.687675070028011,2.9061624649859943,9.593837535014005,0.0,2023-11-30T06:38:00.000+0100,9.059878053424839,4.435914650451663,"[4.341736694677871,5.309423347398032,7.738095238095238,12.53501400560224,15.826330532212886,4.341736694677871,15.826330532212886]",2139,7.738095238095238,12.53501400560224,11.779184247538678,4.411764705882353,13.760504201680673,5.309423347398032,4.341736694677871,15.826330532212886,5.836849507735585
